source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,“It was classified to cover up misconduct by the FBI and the Justice Department in misleading the Court by using this Dossier in a dishonest way to gain a warrant to target the Trump Team. This is a Clinton Campaign document. It was a fraud and a hoax designed to target Trump....,07-23-2018 10:52:10,25063,94003,false,1021347230022807552
Twitter for iPhone,....and the DOJ FBI and Obama Gang need to be held to account. Source #1 was the major source. Avoided talking about it being the Clinton campaign behind it. Misled the Court to provide a pretext to SPY on the Trump Team. Not about Carter Page..was all about getting Trump.....,07-23-2018 11:01:15,22058,80632,false,1021349516878974977
Twitter for iPhone,“The Russia Hoax The Illicit Scheme To Clear Hillary Clinton &amp; Frame Donald Trump” is a Hot Seller already Number One! More importantly it is a great book that everyone is talking about. It covers the Rigged Witch Hunt brilliantly. Congratulations to Gregg Jarrett!,07-25-2018 01:05:05,23880,86911,false,1021924262045802496
Twitter for iPhone,“We already have a smocking gun about a campaign getting dirt on their opponent it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen Washington Post,08-01-2018 15:23:13,4448,15030,false,1024676935065120768
Twitter for iPhone,“We already have a smoking gun about a campaign getting dirt on their opponent it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen Washington Post,08-01-2018 15:56:31,21566,79041,false,1024685313778741250
Twitter for iPhone,Congratulations to  @GreggJarrett on The TREMENDOUS success of his just out book “The Russia Hoax The Illicit Scheme To Clear Hillary Clinton &amp; Frame Donald Trump.” Already number one on Amazon. Hard work from a brilliant guy. It’s the Real Story of the Rigged Witch Hunt!,08-02-2018 04:38:15,17180,70597,false,1024877011775500290
Twitter for iPhone,Congratulations to Gregg Jarrett on his book “THE RUSSIA HOAX THE ILLICIT SCHEME TO CLEAR HILLARY CLINTON AND FRAME DONALD TRUMP” going to #1 on @nytimes and Amazon. It is indeed a HOAX and WITCH HUNT illegally started by people who have already been disgraced. Great book!,08-04-2018 03:01:46,13932,60344,false,1025577505615503360
Twitter for iPhone,“Collusion with Russia was very real. Hillary Clinton and her team 100% colluded with the Russians and so did Adam Schiff who is on tape trying to collude with what he thought was Russians to obtain compromising material on DJT. We also know that Hillary Clinton paid through....,08-06-2018 14:13:10,25103,86757,false,1026471244949061632
Twitter for iPhone,“There has been no evidence whatsoever that Donald Trump or the campaign was involved in any kind of collusion to fix the 2016 election. In fact the evidence is the opposite that Hillary Clinton &amp; the Democrats colluded with the Russians to fix the 2016 election.” @GrahamLedger,08-09-2018 13:22:39,26362,100528,false,1027545694201159680
Twitter for iPhone,Just fired Agent Strzok formerly of the FBI was in charge of the Crooked Hillary Clinton sham investigation. It was a total fraud on the American public and should be properly redone!,08-13-2018 16:09:41,29004,114825,false,1029037282676957185
Twitter for iPhone,....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead Mueller is pretending nothing went wrong. He used Strzok he used the Clinton DNC Dossier...the whole thing....,08-14-2018 11:07:00,14104,57675,false,1029323499226243072
Twitter for iPhone,“They were all in on it clear Hillary Clinton and FRAME Donald Trump for things he didn’t do.” Gregg Jarrett on @foxandfriends  If we had a real Attorney General this Witch Hunt would never have been started! Looking at the wrong people.,08-14-2018 12:06:55,19742,73779,false,1029338578239795200
Twitter for iPhone,“Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were going to frame Donald Trump” concerning the Rigged Witch Hunt. JOE DIGENOVA former U.S. Attorney.,08-16-2018 01:14:17,24361,93179,false,1029899109749202944
Twitter for iPhone,Which is worse Hightax Andrew Cuomo's statement “WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT” or Hillary Clinton’s “DEPLORABLES” statement...,08-17-2018 19:25:52,18617,76418,false,1030536206415802369
Twitter for iPhone,The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is they forgot to campaign in numerous states!,08-23-2018 00:56:35,37868,154809,false,1032431371728445441
Twitter for iPhone,....FISA abuse Christopher Steele &amp; his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers &amp; documents without redaction? Come on Jeff you can do it the country is waiting!,08-24-2018 10:28:37,29769,104378,false,1032937718219714560
Twitter for iPhone,Ex-NSA contractor to spend 63 months in jail over “classified” information. Gee this is “small potatoes” compared to what Hillary Clinton did! So unfair Jeff Double Standard.,08-24-2018 11:10:13,30150,106311,false,1032948187416416256
Twitter for iPhone,“The FBI only looked at 3000 of 675000 Crooked Hillary Clinton Emails.” They purposely didn’t look at the disasters. This news is just out. @FoxNews,08-25-2018 13:11:28,34133,109806,false,1033341088579440640
Twitter for iPhone,RT @realDonaldTrump: ....FISA abuse Christopher Steele &amp; his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Tr…,08-26-2018 13:21:44,29788,0,true,1033706057330241537
Twitter for iPhone,Report just out: “China hacked Hillary Clinton’s private Email Server.” Are they sure it wasn’t Russia (just kidding!)? What are the odds that the FBI and DOJ are right on top of this? Actually a very big story. Much classified information!,08-29-2018 01:16:58,37264,124354,false,1034610829860261895
Twitter for iPhone,Hillary Clinton’s Emails many of which are Classified Information got hacked by China. Next move better be by the FBI &amp; DOJ or after all of their other missteps (Comey McCabe Strzok Page Ohr FISA Dirty Dossier etc.) their credibility will be forever gone!,08-29-2018 04:11:45,31073,99120,false,1034654816046329856
Twitter for iPhone,“Hillary Clinton and the DNC paid for information from the Russian government to use against her government - there’s no doubt about that!” @TuckerCarlson,08-29-2018 12:18:10,20222,71361,false,1034777225336369152
Twitter for iPhone,“You have a Fake Dossier gathered by Steele paid by the Clinton team to get information on Trump. The Dossier is Fake nothing in it has been verified. It then filters into our American court system in order to spy on Barrack Obama and Hillary Clinton’s political opponent......,09-01-2018 13:19:20,22652,82755,false,1035879783547199488
Twitter for iPhone,....positions of power. That’s part of the story of the Russia Hoax. Christopher Steele is on the payroll of Hillary Clinton &amp; the FBI &amp; when they fired him for lying they continued to use him. Violation of FBI regulations. Kept trying to verify the unverifiable.” @GreggJarrett,09-02-2018 00:53:44,16746,64001,false,1036054534450229250
Twitter for iPhone,“No information was ever given by the Trump Team to Russia yet the Hillary Clinton campaign paid for information from Kremlin sources and just washed it through an intermediary Christopher Steele.”  Jesse Waters,09-02-2018 01:01:22,21798,82234,false,1036056454954995712
Twitter for iPhone,“There is no possible way the Trump Tower meeting between Don Trump jr and a couple of Russians who have very deep connections to both the Clintons &amp; Fusion GPS &amp; where no information on the Clintons was exchanged is a crime. Dems are blinded by their hatred of Trump.” Bongino,09-02-2018 01:21:41,23148,95685,false,1036061566628757504
Twitter for iPhone,The illegal Mueller Witch Hunt continues in search of a crime. There was never Collusion with Russia except by the Clinton campaign so the 17 Angry Democrats are looking at anything they can find. Very unfair and BAD for the country. ALSO not allowed under the LAW!,09-16-2018 14:20:07,25751,98778,false,1041330897948160002
Twitter for iPhone,Of course we should have captured Osama Bin Laden long before we did. I pointed him out in my book just BEFORE the attack on the World Trade Center. President Clinton famously missed his shot. We paid Pakistan Billions of Dollars &amp; they never told us he was living there. Fools!..,11-19-2018 15:26:39,37999,148642,false,1064540462848098304
Twitter for iPhone,Clinton Foundation donations drop 42% - which shows that they illegally played the power game. They monetized their political influence through the Foundation. “During her tenure the State Department was put in the service of the Clinton Foundation.”  Andrew McCarthy,11-25-2018 20:39:26,36864,121797,false,1066793504804913152
Twitter for iPhone,....terrible Gang of Angry Democrats. Look at their past and look where they come from. The now $30000000 Witch Hunt continues and they’ve got nothing but ruined lives. Where is the Server? Let these terrible people go back to the Clinton Foundation and “Justice” Department!,11-27-2018 13:07:23,28872,105226,false,1067404517841518593
Twitter for iPhone,The Mueller Witch Hunt is a total disgrace. They are looking at supposedly stolen Crooked Hillary Clinton Emails (even though they don’t want to look at the DNC Server) but have no interest in the Emails that Hillary DELETED &amp; acid washed AFTER getting a Congressional Subpoena!,11-28-2018 00:31:37,30843,110777,false,1067576713859817472
Twitter for iPhone,RT @MikePenceVP: I'm thankful for every day Hillary Clinton is not President!,11-28-2018 14:29:30,21050,0,true,1067787571089031168
Twitter for iPhone,Did you ever see an investigation more in search of a crime? At the same time Mueller and the Angry Democrats aren’t even looking at the atrocious and perhaps subversive crimes that were committed by Crooked Hillary Clinton and the Democrats. A total disgrace!,11-29-2018 11:54:16,26413,99632,false,1068110895409233921
Twitter for iPhone,Robert Mueller and Leakin’ Lyin’ James Comey are Best Friends just one of many Mueller Conflicts of Interest. And bye the way wasn’t the woman in charge of prosecuting Jerome Corsi (who I do not know) in charge of “legal” at the corrupt Clinton Foundation? A total Witch Hunt...,12-07-2018 11:18:59,22732,86498,false,1071001119697108992
Twitter for iPhone,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,12-07-2018 11:40:53,15173,58913,false,1071006628487540738
Twitter for iPhone,...the lying and leaking by the people doing the Report &amp; also Bruce Ohr (and his lovely wife Molly) Comey Brennan Clapper &amp; all of the many fired people of the FBI be listed in the Report? Will the corruption within the DNC &amp; Clinton Campaign be exposed?..And so much more!,12-07-2018 12:15:58,21570,86083,false,1071015457409384453
Twitter for iPhone,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,12-15-2018 15:37:40,37948,143340,false,1073965319184678913
Twitter for iPhone,...sleazebag AG Eric Schneiderman who has since resigned over horrific women abuse when I wanted to close the Foundation so as not to be in conflict with politics. Shady Eric was head of New Yorkers for Clinton and refused to even look at the corrupt Clinton Foundation......,12-19-2018 14:56:11,20672,80635,false,1075404434862235649
Twitter for iPhone,“We simply cannot allow people to pour into the United States undetected undocumented unchecked...” Barrack Obama 2005. I voted when I was a Senator to build a barrier to try to prevent illegal immigrants from coming in...” Hillary Clinton 2015.,01-06-2019 12:01:42,35380,134045,false,1081883505049636864
Twitter for iPhone,....the FBI was in complete turmoil (see N.Y. Post) because of Comey’s poor leadership and the way he handled the Clinton mess (not to mention his usurpation of powers from the Justice Department). My firing of James Comey was a great day for America. He was a Crooked Cop......,01-12-2019 12:33:30,21913,94976,false,1084065832941031424
Twitter for iPhone,.....who is being totally protected by his best friend Bob Mueller &amp; the 13 Angry Democrats - leaking machines who have NO interest in going after the Real Collusion (and much more) by Crooked Hillary Clinton her Campaign and the Democratic National Committee. Just Watch!,01-12-2019 12:53:25,19477,85444,false,1084070845826371586
Twitter for iPhone,I have been FAR tougher on Russia than Obama Bush or Clinton. Maybe tougher than any other President. At the same time &amp; as I have often said getting along with Russia is a good thing not a bad thing. I fully expect that someday we will have good relations with Russia again!,01-12-2019 13:09:23,20503,100231,false,1084074865496334336
Twitter for iPhone,RT @dbongino: When are we going to start investigating the REAL collusion scandal? The collusion between the Clinton &amp; Obama teams and fore…,01-19-2019 01:44:59,25086,0,false,1086439344628527110
Twitter for iPhone,Remember it was Buzzfeed that released the totally discredited “Dossier” paid for by Crooked Hillary Clinton and the Democrats (as opposition research) on which the entire Russian probe is based! A very sad day for journalism but a great day for our Country!,01-19-2019 03:02:50,38231,144494,false,1086458937002680320
Twitter for iPhone,FBI top lawyer confirms “unusual steps.” They relied on the Clinton Campaign’s Fake &amp; Unverified “Dossier” which is illegal. “That has corrupted them. That has enabled them to gather evidence by UNCONSTITUTIONAL MEANS and that’s what they did to the President.” Judge Napolitano,01-22-2019 13:15:09,25856,100625,false,1087700192864944128
Twitter for iPhone,Former FBI top lawyer James Baker just admitted involvement in FISA Warrant and further admitted there  were IRREGULARITIES in the way the Russia probe was handled. They relied heavily on the unverified Trump “Dossier” paid for by the DNC &amp; Clinton Campaign &amp; funded through a...,01-22-2019 15:53:58,30609,105700,false,1087740160559730689
Twitter for iPhone,So interesting that bad lawyer Michael Cohen who sadly will not be testifying before Congress is using the lawyer of Crooked Hillary Clinton to represent him - Gee how did that happen? Remember July 4th weekend when Crooked went before FBI &amp; wasn’t sworn in no tape nothing?,01-24-2019 12:48:32,24887,102112,false,1088418271194464256
Twitter for iPhone,CBS reports that in the Roger Stone indictment data was “released during the 2016 Election to damage Hillary Clinton.” Oh really! What about the Fake and Unverified “Dossier” a total phony conjob that was paid for by Crooked Hillary to damage me and the Trump Campaign? What...,01-27-2019 01:39:07,31498,128265,false,1089336969417625601
Twitter for iPhone,...It is all a GIANT AND ILLEGAL HOAX developed long before the election itself but used as an excuse by the Democrats as to why Crooked Hillary Clinton lost the Election! Someday the Fake News Media will turn honest &amp; report that Donald J. Trump was actually a GREAT Candidate!,02-08-2019 13:59:10,29169,137509,false,1093871865246961666
Twitter for iPhone,RT @JudicialWatch: JW released State Dept docs showing the Clinton-linked Podesta Group run by Tony Podesta (the brother of John Podesta wh…,02-09-2019 21:34:15,20603,0,false,1094348776733577216
Twitter for iPhone,....Many of the top FBI brass were fired forced to leave or left. McCabe’s wife received BIG DOLLARS from Clinton people for her campaign - he gave Hillary a pass. McCabe is a disgrace to the FBI and a disgrace to our Country. MAKE AMERICA GREAT AGAIN!,02-14-2019 14:55:09,42570,166574,false,1096060280839307267
Twitter for iPhone,RT @TomFitton: BIG: Strzok/Page Docs Show More Collusion to Protect Hillary Clinton; Voter Fraud Crisis--Thousands of Aliens Illegally Voti…,02-17-2019 04:52:57,12136,0,false,1096995896968036352
Twitter for iPhone,RT @realDonaldTrump: ....Many of the top FBI brass were fired forced to leave or left. McCabe’s wife received BIG DOLLARS from Clinton pe…,02-17-2019 23:49:31,42570,0,false,1097281923540545536
Twitter for iPhone,I never said anything bad about Andrew McCabe’s wife other than she (they) should not have taken large amounts of campaign money from a Crooked Hillary source when Clinton was under investigation by the FBI. I never called his wife a loser to him (another McCabe made up lie)!,02-19-2019 16:05:01,25963,116520,false,1097889803864064001
Twitter for iPhone,RT @TomFitton: MASSIVE @JudicialWatch Update:  Lawsuit to Expose Coup Against @RealDonaldTrump Another FBI Cover-up of potential Clinton e…,02-24-2019 03:49:32,12453,0,false,1099516651345772546
Twitter for iPhone,The only Collusion with the Russians was with Crooked Hillary Clinton and the Democratic National Committee...And where’s the Server that the DNC refused to give to the FBI?  Where are the new Texts between Agent Lisa Page and her Agent lover Peter S? We want them now!,02-24-2019 16:51:33,34858,135527,false,1099713451457462273
Twitter for iPhone,Michael Cohen’s book manuscript shows that he committed perjury on a scale not seen before. He must have forgotten about his book when he testified. What does Hillary Clinton’s lawyer Lanny Davis say about this one. Is he being paid by Crooked Hillary. Using her lawyer?,03-01-2019 13:37:09,23642,95142,false,1101476470034259968
Twitter for iPhone,Now that they realize the only Collusion with Russia was done by Crooked Hillary Clinton &amp; the Democrats Nadler Schiff and the Dem heads of the Committees have gone stone cold CRAZY. 81 letter sent to innocent people to harass them. They won’t get ANYTHING done for our Country!,03-05-2019 13:14:34,27750,103946,false,1102920338529288193
Twitter for iPhone,“(Crooked) Hillary Clinton confirms she will not run in 2020 rules out a third bid for White House.” Aw-shucks does that mean I won’t get to run against her again? She will be sorely missed!,03-05-2019 22:18:31,33905,168992,false,1103057225910755329
Twitter for iPhone,RT @DonaldJTrumpJr: Jim Jordan: No evidence of Trump colluding with Russia but 'all kinds' showing Clinton campaign did https://t.co/XR2hU…,03-06-2019 04:54:20,30630,0,false,1103156836449116160
Twitter for iPhone,RT @TomFitton: .@JudicialWatch exposed that Clinton operation and FBI paying Steele at the same time here:  https://t.co/fICH35a59c https:/…,03-08-2019 20:52:15,12537,0,false,1104122680175845376
Twitter for iPhone,“There’s not one shred of evidence that President Trump has done anything wrong.” @GrahamLedger One America News.  So true a total Witch Hunt - All started illegally by Crooked Hillary Clinton the DNC and others!,03-10-2019 23:42:31,24528,100961,false,1104890307706060802
Twitter for iPhone,RT @TomFitton: The real collusion scandal... why haven't Hillary Clinton and her lawyers been questioned about their collusion with Fusion…,03-11-2019 00:14:15,11879,0,false,1104898291949551617
Twitter for iPhone,RT @TomFitton: BIG:@JudicialWatch Uncovers DOJ Docs Showing Numerous Bruce Ohr Communications with Clinton/DNC's Fusion GPS Christopher St…,03-11-2019 01:54:00,10775,0,false,1104923395295244288
Twitter for iPhone,RT @Jim_Jordan: Why did @AdamSchiff fail to disclose that he met with Glenn Simpson (whose Dossier oppo research was funded by the Clinton…,03-13-2019 04:00:58,19782,0,false,1105680121678180353
Twitter for iPhone,RT @Jim_Jordan: Why did @AdamSchiff try to block Congress from learning that the Clinton campaign paid for the Dossier?,03-13-2019 04:05:16,26505,0,false,1105681203976384513
Twitter for iPhone,“Double Standard - Former FBI lawyer (Lisa Page) admits being told to go easy on Clinton.”  Very unfair!  @FoxNews,03-13-2019 22:35:47,24501,93519,false,1105960676097441793
Twitter for iPhone,Google is helping China and their military but not the U.S. Terrible! The good news is that they helped Crooked Hillary Clinton and not Trump....and how did that turn out?,03-16-2019 21:07:46,25982,102500,false,1107025689486737410
Twitter for iPhone,“John Solomon: As Russia Collusion fades Ukrainian plot to help Clinton emerges.” @seanhannity  @FoxNews,03-21-2019 02:40:55,26199,85909,false,1108559080204001280
Twitter for iPhone,In 1998 Rep.Jerry Nadler strongly opposed the release of the Starr Report on Bill Clinton. No information whatsoever would or could be legally released. But with the NO COLLUSION Mueller Report which the Dems hate he wants it all. NOTHING WILL EVER SATISFY THEM! @foxandfriends,04-02-2019 11:58:10,22257,82085,false,1113047970251931648
Twitter for iPhone,The Mueller Report which was written by 18 Angry Democrats who also happen to be Trump Haters (and Clinton Supporters) should have focused on the people who SPIED on my 2016 Campaign and others who fabricated the whole Russia Hoax. That is never forget the crime.....,04-15-2019 16:21:01,22299,85576,false,1117825163234426882
Twitter for iPhone,RT @JudicialWatch: JW President @TomFitton discusses Clinton’s memo: "She signed a memo saying ‘due to recent targeting of personal email a…,04-18-2019 12:11:50,12347,0,false,1118849614952710146
Twitter for iPhone,RT @JudicialWatch: On "Hannity" @seanhannity discussed some key findings from Judicial Watch in regards to the Clinton cover-up: "We are f…,04-18-2019 12:15:19,12543,0,false,1118850495207153665
Twitter for iPhone,RT @TomFitton: BREAKING: Obama knew -- FBI admits it found Clinton Emails in Obama WH! PLUS @JudicialWatch is already investigating the inv…,05-02-2019 00:57:17,11452,0,false,1123753288707526663
Twitter for iPhone,RT @JudicialWatch: .@TomFitton discusses that “Obama Biden Clinton Susan Rice the DNC John Brennan Comey Clapper Kerry McCabe Lor…,05-02-2019 01:00:19,10542,0,false,1123754055417856001
Twitter for iPhone,RT @JudicialWatch: JW announced that a senior FBI official admitted in writing and under oath that the agency found Clinton email records…,05-05-2019 13:47:08,14781,0,false,1125034192528605184
Twitter for iPhone,RT @GOPChairwoman: Hillary Clinton is STILL claiming the election was “stolen” from her. It wasn’t.She had a failed message and complet…,05-08-2019 01:17:38,11039,0,false,1125932740719927296
Twitter for iPhone,RT @TomFitton: BREAKING: New emails show Obama WH orchestrated Clinton email coverup; Illegal spying on @realDonaldTrump biggest corruption…,05-11-2019 11:57:17,8493,0,false,1127180876352249857
Twitter for iPhone,RT @TomFitton: FBI Official: Barack Obama's White House Was A "Repository" For Hillary Clinton's Emails - @JudicialWatch https://t.co/8bONh…,05-11-2019 11:59:05,8651,0,false,1127181328594632710
Twitter for iPhone,RT @TomFitton: A federal court granted @JudicialWatch discovery on Clinton emails because the court wanted answers about the cover-up. And…,05-11-2019 12:00:03,15161,0,false,1127181572833148928
Twitter for iPhone,RT @TomFitton: List of Hillary's spies. Deep State DOJ redacted Bruce Ohr's list of "intermediaries" used by Obama-Clinton-DNC's Fusion GPS…,05-11-2019 12:02:10,3509,0,false,1127182103496548352
Twitter for iPhone,Bernie Sanders “The Economy is doing well and I’m sure I don’t have to give Trump any credit - I’m sure he’ll take all the credit that he wants.” Wrong Bernie the Economy is doing GREAT and would have CRASHED if my opponent (and yours) Crooked Hillary Clinton had ever won!,05-13-2019 13:59:34,22288,93608,false,1127936425834504192
Twitter for iPhone,....and other really bad people SPIED ON MY CAMPAIGN! They even had an “insurance policy” just in case Crooked Hillary Clinton and the Democrats lost their race for the Presidency! This is the biggest &amp; worst political scandal in the history of the United States of America. Sad!,06-13-2019 13:37:49,18899,74064,false,1139164977271595010
Twitter for iPhone,RT @TomFitton: Obama-Clinton-Russia:  The REAL Collusion Scandal; Docs Show Obama State Dept. Launders Steele Dossier to Target @realDonald…,06-15-2019 11:09:29,5262,0,false,1139852421134475264
Twitter for iPhone,Wow!  The State Department said it has identified 30 Security Incidents involving current or former employees and their handling of Crooked Hillary Clinton’s Emails. @FoxNews  This is really big. Never admitted before. Highly Classified Material. Will the Dems investigate this?,06-18-2019 04:51:18,25397,82423,false,1140844412127326208
Twitter for iPhone,....asking Hillary Clinton why she deleted and acid washed her Emails AFTER getting a subpoena from Congress? Anybody else would be in jail for that yet the Dems refuse to even bring it up. Rigged House Committee,06-19-2019 19:48:04,24196,105848,false,1141432478491717632
Twitter for iPhone,RT @JudicialWatch: Hillary Clinton is not above the law yet she has a record of contempt for the rule of law. Our leaders are bound by the…,06-26-2019 10:23:08,5918,0,false,1143827024911446016
Twitter for iPhone,Ever since the passage of the Super Predator Crime Bill pushed hard by @JoeBiden together with Bill and Crooked Hillary Clinton which inflicted great pain on many but especially the African American Community Democrats have tried and failed to pass Criminal Justice Reform...,06-26-2019 23:46:04,16054,68470,false,1144029089465958401
Twitter for iPhone,....more money than it had. Going on for years originally brought by Crooked Hillary’s Campaign Chair A.G. Eric Schneiderman until forced to resign for abuse against women. They never even looked at the disgusting Clinton Foundation. Now Cuomo’s A.G. is harassing all of my....,07-01-2019 16:10:44,14491,69158,false,1145726441612554240
Twitter for iPhone,That’s right The Trump Foundation gave away 100% plus with Zero rent or expenses charged and has been being sued by Cuomo and New York State for years - another part of the political Witch Hunt. Just in case anyone is interested - Clinton Foundation never even looked at!,07-01-2019 16:37:21,25121,91746,false,1145733138984964097
Twitter for iPhone,As most people are aware according to the Polls I won EVERY debate including the three with Crooked Hillary Clinton despite the fact that in the first debate they modulated the sound on me and got caught. This crew looks somewhat easier than Crooked but you never know?,07-02-2019 11:38:22,16415,83468,false,1146020283045810180
Twitter for iPhone,RT @SteveScalise: Did Joe Biden forget about Obama’s Secretary of State Hillary Clinton offering a “reset” with Russia undermining our nat…,07-06-2019 22:59:38,10690,0,false,1147641281293819904
Twitter for iPhone,Impossible to believe that @FoxNews has hired @donnabrazile the person fired by @CNN (after they tried to hide the bad facts &amp; failed) for giving Crooked Hillary Clinton the questions to a debate something unimaginable. Now she is all over Fox including Shep Smith by far....,07-08-2019 03:17:38,22100,98949,false,1148068598289719296
Twitter for iPhone,RT @JudicialWatch: .@TomFitton's breaking news on #Clintonemailscandal: "New testimony shows Obama State Dept hid Clinton emails &amp; then let…,07-13-2019 11:59:10,9376,0,false,1150011785795293185
Twitter for iPhone,RT @JudicialWatch: .@TomFitton: “The president should direct the DOJ to re-open the Clinton investigation to reassure Americans that there…,07-13-2019 12:11:45,11393,0,false,1150014951421087750
Twitter for iPhone,RT @JudicialWatch: Hillary Clinton is not above the law yet she has a record of contempt for the rule of law. Our leaders are bound by the…,07-13-2019 12:12:11,7841,0,false,1150015062201032704
Twitter for iPhone,RT @JudicialWatch: @TomFitton: Why Didn't Mueller Investigate Clinton Campaign Getting Anti-Trump Dirt from Russians? https://t.co/bHMktH5F…,07-13-2019 12:12:21,6752,0,false,1150015104437633024
Twitter for iPhone,Here we go with the Fake Polls. Just like what happened with the Election against Crooked Hillary Clinton. ABC NBC CNN @nytimes @washingtonpost they all got it wrong on purpose. Suppression Polls so early? They will never learn!,07-15-2019 14:49:18,23191,100295,false,1150779375358480390
Twitter for iPhone,....But the questions should be asked why were all of Clinton’s people given immunity and why were the text messages of Peter S and his lover Lisa Page deleted and destroyed right after they left Mueller and after we requested them(this is Illegal)?,07-22-2019 12:53:40,21711,95541,false,1153286989824888832
Twitter for iPhone,Why didn’t Robert Mueller &amp; his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton Lyin’ &amp; Leakin’ James Comey Lisa Page and her Psycho lover Peter S Andy McCabe the beautiful Ohr family Fusion GPS and many more  including HIMSELF &amp; Andrew W?,07-24-2019 11:36:27,21010,81353,false,1153992334054440960
Twitter for iPhone,So why didn’t the highly conflicted Robert Mueller investigate how and why Crooked Hillary Clinton deleted and acid washed 33000 Emails immediately AFTER getting a SUBPOENA from the United States Congress? She must have GREAT lawyers!,07-24-2019 11:43:10,25497,105482,false,1153994026099630081
Twitter for iPhone,The real Collusion the Conspiracy the Crime was between the Clinton Campaign the DNC Fusion GPS Christopher Steele.....(and many others including Comey McCabe Lisa Page and her lover Ohr and his wonderful wife and on and on!). @replouiegohmert,07-28-2019 03:49:34,21209,78711,false,1155324390793515008
Twitter for iPhone,....vindication &amp; exoneration from the Russian WikiLeaks and every other form of HOAX perpetrated by the DNC Radical Democrats and others. This is really big “stuff” especially coming from a highly respected judge who was appointed by President Clinton. The Witch Hunt Ends!,07-30-2019 23:26:26,26745,119495,false,1156345335087804422
Twitter for iPhone,....in 2020.” Lou Dobbs stated that this is a fraud on the American public. @peterschweizer stated with certainty that they suppressed negative stories on Hillary Clinton and boosted negative stories on Donald Ttump. All very illegal. We are watching Google very closely!,08-06-2019 11:47:06,14001,59852,false,1158706058724040704
Twitter for iPhone,...in 2020.” Lou Dobbs stated that this is a fraud on the American public. @peterschweizer stated with certainty that they suppressed negative stories on Hillary Clinton and boosted negative stories on Donald Trump. All very illegal. We are watching Google very closely!,08-06-2019 17:51:24,18525,81067,false,1158797735488888837
Twitter for iPhone,..”This is an astounding development in journalism. I’ve never seen it happen before I’ve just never seen anything like this! Is that journalism today? I don’t think so!” Mark Penn Former Clinton Advisor. @TuckerCarlson After 3 years I almost got a good headline from the Times!,08-07-2019 10:32:14,16034,73912,false,1159049604635275264
Twitter for iPhone,RT @BreakingNLive: BREAKING: Documents were unsealed yesterday revealing that top Democrats including Bill Clinton took private trips to…,08-10-2019 22:01:25,32734,0,false,1160310206510899200
Twitter for iPhone,RT @w_terrence: Died of SUICIDE on 24/7 SUICIDE WATCH ? Yeah right! How does that happen#JefferyEpstein had information on Bill Clinton &amp;…,08-10-2019 22:01:56,70642,0,false,1160310337008275456
Twitter for iPhone,RT @WhiteHouse: JUST ANNOUNCED: President @realDonaldTrump will enforce a Clinton-era law to ensure that non-citizens do not abuse our publ…,08-12-2019 19:32:03,19146,0,false,1160997392063324161
Twitter for iPhone,RT @RudyGiuliani: This is a tour de force which is equivalent to Reagan and Clinton but has much bigger audiences and he excites them much…,08-16-2019 12:32:27,8708,0,false,1162341349162700800
Twitter for iPhone,Wow Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter not a Trump Supporter! Google should be sued. My victory was even bigger than thought! @JudicialWatch,08-19-2019 15:52:09,61692,176838,false,1163478770587721729
Twitter for iPhone,RT @realDonaldTrump: Wow Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! Th…,08-20-2019 13:44:58,61814,0,false,1163809149916000256
Twitter for iPhone,“The pretend Ukraine scandal is an another malicious seditious effort to protect the Obama/Clinton gang. Criminal classified leaks and spying targeting Trump — again.” @TomFitton,09-21-2019 21:43:07,17807,62177,false,1175525893294440449
Twitter for iPhone,“Attorney For Anti-Trump ‘Whistleblower’ Worked For Hillary Clinton Chuck Schumer” https://t.co/yxQ5obwB6K,09-25-2019 02:26:39,20964,61448,false,1176684407677210624
